i_ext [A/cm2],eps_w_gdl y0,eps_w_gdl y1,eps_w_gdl y2,eps_w_gdl y3,eps_w_gdl y4,eps_w_gdl y5,eps_w_gdl y6,eps_w_gdl y7,eps_w_gdl y8,eps_w_gdl y9,rho_gdl_k y0 O2,rho_gdl_k y1 O2,rho_gdl_k y2 O2,rho_gdl_k y3 O2,rho_gdl_k y4 O2,rho_gdl_k y5 O2,rho_gdl_k y6 O2,rho_gdl_k y7 O2,rho_gdl_k y8 O2,rho_gdl_k y9 O2,rho_gdl_k y0 H2O,rho_gdl_k y1 H2O,rho_gdl_k y2 H2O,rho_gdl_k y3 H2O,rho_gdl_k y4 H2O,rho_gdl_k y5 H2O,rho_gdl_k y6 H2O,rho_gdl_k y7 H2O,rho_gdl_k y8 H2O,rho_gdl_k y9 H2O,rho_gdl_k y0 N2,rho_gdl_k y1 N2,rho_gdl_k y2 N2,rho_gdl_k y3 N2,rho_gdl_k y4 N2,rho_gdl_k y5 N2,rho_gdl_k y6 N2,rho_gdl_k y7 N2,rho_gdl_k y8 N2,rho_gdl_k y9 N2,phi_dl y0,phi_dl y1,phi_dl y2,phi_dl y3,phi_dl y4,eps_w_cl y0,eps_w_cl y1,eps_w_cl y2,eps_w_cl y3,eps_w_cl y4,rho_gas_k y0 O2,rho_gas_k y1 O2,rho_gas_k y2 O2,rho_gas_k y3 O2,rho_gas_k y4 O2,rho_gas_k y0 H2O,rho_gas_k y1 H2O,rho_gas_k y2 H2O,rho_gas_k y3 H2O,rho_gas_k y4 H2O,rho_gas_k y0 N2,rho_gas_k y1 N2,rho_gas_k y2 N2,rho_gas_k y3 N2,rho_gas_k y4 N2,theta_pt_k y0 Pt(S),theta_pt_k y1 Pt(S),theta_pt_k y2 Pt(S),theta_pt_k y3 Pt(S),theta_pt_k y4 Pt(S),theta_pt_k y0 O(S),theta_pt_k y1 O(S),theta_pt_k y2 O(S),theta_pt_k y3 O(S),theta_pt_k y4 O(S),rho_naf_k y0 r0 H(Naf),rho_naf_k y0 r1 H(Naf),rho_naf_k y0 r2 H(Naf),rho_naf_k y0 r0 O2(Naf),rho_naf_k y0 r1 O2(Naf),rho_naf_k y0 r2 O2(Naf),rho_naf_k y0 r0 H2O(Naf),rho_naf_k y0 r1 H2O(Naf),rho_naf_k y0 r2 H2O(Naf),rho_naf_k y1 r0 H(Naf),rho_naf_k y1 r1 H(Naf),rho_naf_k y1 r2 H(Naf),rho_naf_k y1 r0 O2(Naf),rho_naf_k y1 r1 O2(Naf),rho_naf_k y1 r2 O2(Naf),rho_naf_k y1 r0 H2O(Naf),rho_naf_k y1 r1 H2O(Naf),rho_naf_k y1 r2 H2O(Naf),rho_naf_k y2 r0 H(Naf),rho_naf_k y2 r1 H(Naf),rho_naf_k y2 r2 H(Naf),rho_naf_k y2 r0 O2(Naf),rho_naf_k y2 r1 O2(Naf),rho_naf_k y2 r2 O2(Naf),rho_naf_k y2 r0 H2O(Naf),rho_naf_k y2 r1 H2O(Naf),rho_naf_k y2 r2 H2O(Naf),rho_naf_k y3 r0 H(Naf),rho_naf_k y3 r1 H(Naf),rho_naf_k y3 r2 H(Naf),rho_naf_k y3 r0 O2(Naf),rho_naf_k y3 r1 O2(Naf),rho_naf_k y3 r2 O2(Naf),rho_naf_k y3 r0 H2O(Naf),rho_naf_k y3 r1 H2O(Naf),rho_naf_k y3 r2 H2O(Naf),rho_naf_k y4 r0 H(Naf),rho_naf_k y4 r1 H(Naf),rho_naf_k y4 r2 H(Naf),rho_naf_k y4 r0 O2(Naf),rho_naf_k y4 r1 O2(Naf),rho_naf_k y4 r2 O2(Naf),rho_naf_k y4 r0 H2O(Naf),rho_naf_k y4 r1 H2O(Naf),rho_naf_k y4 r2 H2O(Naf)
0.0,0.0019429590451871355,0.002771012428723793,0.003135284263247925,0.003383025291561529,0.003574529702726633,0.003732266951138132,0.003867249682721718,0.003985751809692563,0.004091710378373316,0.004187769270928253,0.320755229077425,0.32075523469530887,0.3207552403266797,0.32075524596499105,0.32075525160829144,0.32075525725556336,0.32075526290616707,0.32075526855965864,0.32075527421570904,0.32075527987406405,0.12899031786440765,0.12899030293352368,0.12899028796679288,0.1289902729816151,0.1289902579831771,0.12899024297418352,0.128990227956334,0.1289902129308093,0.1289901978984833,0.12899018286003203,1.056413231085519,1.0564132493828269,1.056413267724061,1.0564132860879007,1.056413304467989,1.0564133228610129,1.0564133412648882,1.056413359678169,1.0564133780997842,1.0564133965289053,0.8372649487870092,0.8372649487870085,0.8372649487870082,0.8372649487870079,0.8372649487870077,2.745956372647987e-05,2.7459564002527914e-05,2.7459564002527437e-05,2.7459564002527033e-05,2.7459564002526783e-05,0.32075528340643683,0.32075528340643705,0.32075528340643733,0.32075528340643744,0.3207552834064375,0.12899017347188946,0.12899017347188924,0.12899017347188912,0.128990173471889,0.12899017347188899,1.0564134080337553,1.0564134080337553,1.0564134080337557,1.0564134080337557,1.0564134080337557,0.15771048842039795,0.1577104884197777,0.15771048842081617,0.1577104884204279,0.15771048841866425,0.8422895115816874,0.8422895115787453,0.8422895115842355,0.842289511582509,0.8422895115723634,1.808450168899949,1.8084501689005654,1.8084501689007193,13.330081507349227,13.330081507349227,13.330081507349226,232.40144896550268,232.40144896550268,232.40144896550268,1.8084501689000383,1.8084501689005654,1.808450168897777,13.330081550696853,13.330081550696855,13.330081550696855,232.40144982639868,232.40144982639868,232.40144982639868,1.8084501689010155,1.8084501689005654,1.8084501689008083,13.330081550703989,13.33008155070399,13.33008155070399,232.4014498265227,232.4014498265227,232.4014498265227,1.8084501689000583,1.8084501689005654,1.8084501688873165,13.330081550696875,13.330081550696875,13.330081550696875,232.40144982639842,232.40144982639842,232.40144982639842,1.8084501688999441,1.8084501689005654,1.8084501689134302,13.330081550695995,13.330081550695995,13.330081550695995,232.40144982638296,232.40144982638296,232.40144982638296
0.001,0.0019429590443914909,0.0027710124274524365,0.0031352842621585543,0.00338302529055903,0.003574529701912824,0.0037322669586551485,0.003867250082997636,0.003985766136642643,0.00409207285706078,0.004193572735043599,0.32075239892679513,0.3207467348362777,0.32074105716259194,0.32073537250672535,0.32072968283510533,0.3207239891763038,0.3207182921722372,0.320712592272558,0.3207068898061485,0.320701184959617,0.12899269703721056,0.12899744836139218,0.12900221108153617,0.12900697966034516,0.12901175244864485,0.12901652858293175,0.12902130752553562,0.1290260888987834,0.12903087242650085,0.12903565795393443,1.0564120091670637,1.0564095795638848,1.0564071441315699,1.0564047057016817,1.0564022651171867,1.0563998228202798,1.056397379085117,1.0563949341053072,1.0563924880223468,1.056390040913618,0.7115234488142301,0.7115151169162349,0.7114984611323888,0.7114734844548549,0.7114401848594807,2.7692918748200933e-05,2.7749182328611086e-05,2.7791796321868457e-05,2.7820413347581865e-05,2.7834789066782435e-05,0.32069762353494036,0.32068414100534676,0.3206740289010668,0.3206672860003423,0.32066391312183,0.12903864546569235,0.1290500013205574,0.12905851836616128,0.12906419765088173,0.12906703849533752,1.0563885132311397,1.056382696709497,1.0563783342513262,1.0563754253067361,1.0563739702183774,0.15823808545416967,0.15824039361998396,0.1582423113539574,0.15824383861432934,0.15824497562470338,0.8417619145460473,0.8417596063827628,0.8417576886505006,0.8417561614001101,0.8417550243663845,1.8084501688999541,1.8084501689005654,1.8084501689026613,13.363218553423257,13.3632121315014,13.363204722963317,233.1086339352523,233.1086411658544,233.1086495076422,1.8084501689000898,1.8084501689005654,1.8084501689078316,13.371008173658693,13.371001757906582,13.370994356489657,233.27485009386297,233.2748573174072,233.27486565111738,1.8084501689010155,1.8084501689005654,1.8084501689134005,13.37685683905078,13.37685042560119,13.376843026842836,233.3996499416325,233.39965716251407,233.39966549319328,1.808450168900579,1.8084501689005654,1.808450168857336,13.38075985958753,13.380753444575475,13.380746044016044,233.4829332861668,233.4829405087646,233.48294884144883,1.8084501688991554,1.8084501689005654,1.8084501689300834,13.382713114620381,13.382706694175239,13.382699287348588,233.52461218803134,233.52461941673027,233.52462775646256
0.022357142857142857,0.0019429590021099927,0.002771012359535912,0.0031352842041780958,0.0033830252373230844,0.0035745296636525018,0.003732267606878879,0.00386728612392376,0.003987396036769597,0.004150031318217459,0.005158691762794342,0.32069231335147574,0.3205662836188713,0.320439958646925,0.32031348533520543,0.3201869074833908,0.32006024793270216,0.3199335210316725,0.3198067363460829,0.3196798867742916,0.3195527446407871,0.12904256318712726,0.12914720883866712,0.1292521004629722,0.12935711608819975,0.12946221934939495,0.12956739128060116,0.12967261996809562,0.1297778974717733,0.12988322968790333,0.12998880567652124,1.0563870699443239,1.0563346802132758,1.056282166466021,1.0562295897607243,1.0561769683077251,1.0561243115951124,1.0560716255854943,1.0560189142594172,1.05596617465866,1.0559133121223925,0.6194551193054286,0.6192736933423068,0.6189096981755593,0.6183607861709499,0.617623399787855,5.838016746431353e-05,0.009805250787523976,0.011423126094002745,0.012177027393596076,0.01250308931618198,0.3194732321804118,0.3192348211366929,0.3190305683828708,0.3188891413900925,0.31881662067211897,0.13005483134280993,0.13005743969889702,0.1300574416581002,0.13005744163719973,0.13005744168608474,1.0558802523575408,1.056049484136763,1.0561955202801685,1.0562963482152536,1.0563479817405435,0.16893293067259232,0.16905390539740905,0.16923802616832254,0.16947900616433428,0.16978047702125243,0.8310670693275379,0.8309460946050041,0.8307619738340574,0.8305209938555959,0.8302195229718999,1.8084501688999481,1.8084501689005654,1.808450168903708,14.100417536224349,14.100277701747341,14.100116382901259,248.85628958052772,248.8564470656817,248.85662872823218,1.8084501689001016,1.8084501689005654,1.8084501689077392,14.08915614258987,14.08901542552141,14.088853089366161,248.84747675234252,248.84763520089456,248.84781799269598,1.8084501689010213,1.8084501689005654,1.8084501689106602,14.077932080177389,14.077789553642875,14.077625130025917,248.8084279615878,248.80858844759896,248.80877358989127,1.8084501689001888,1.8084501689005654,1.8084501688589842,14.070162437164122,14.070017168617547,14.069849581720032,248.78139709429647,248.78156066783137,248.7817493720006,1.8084501688979795,1.8084501689005654,1.8084501689406003,14.066178922091884,14.066029909746094,14.065858003870767,248.7675383738381,248.76770616291682,248.76789973028718
0.04371428571428571,0.0019429586141249985,0.0027710586496394497,0.00316856652591513,0.006453481705054366,0.01329769721448011,0.01611260103827265,0.01802931800684585,0.019516281792557034,0.020744347973607004,0.021797298670589604,0.3206516676710829,0.3204442038700494,0.3202362254615311,0.32002669719368276,0.31981282164185615,0.3195946562950779,0.319374344211456,0.31915246774523615,0.3189293309183802,0.3187051264336392,0.12904075968200115,0.12914179773044546,0.12924308709791638,0.12934513197244038,0.12944929476617903,0.12955554752285925,0.12966284655913618,0.12977090827171905,0.12987958460623683,0.12998878172066106,1.05642545133766,1.0564499502136981,1.0564745087543386,1.0564992491621816,1.0565245016172025,1.0565502592667246,1.056576269102543,1.0566024623622918,1.0566288031437965,1.0566552686885298,0.6005978176426431,0.6002514865309795,0.599554515829078,0.5984983090757918,0.5970695992807333,0.0001377725273331832,0.01129921719189871,0.013207232881611308,0.01410419625868523,0.014496163264536581,0.31856493199589353,0.3180898810519061,0.3176693223469581,0.3173736771648677,0.3172199014250035,0.13005706263386804,0.1300574447968669,0.13005744458324459,0.13005744461672364,0.1300574448501552,1.056671817038095,1.057015227673113,1.0573147790032054,1.0575246124257955,1.0576335733939621,0.17862643078292736,0.1789836318287969,0.17956887352862472,0.1803850209449621,0.18146161762636087,0.8213735692171927,0.8210163681737659,0.8204311264734848,0.8196149790739428,0.8185383823673499,1.8084501688999484,1.8084501689005654,1.8084501689038217,14.052354951246542,14.052088014149613,14.051780065449842,248.71944107522134,248.71974165365094,248.72008840907935,1.8084501689001047,1.8084501689005654,1.8084501689077337,14.026281829607486,14.026011571708395,14.025699792013729,248.62873548239432,248.62903980008014,248.62939086924266,1.8084501689010188,1.8084501689005654,1.8084501689111063,14.003215684848211,14.002938801138892,14.002619377677098,248.5484877941296,248.54879957252854,248.5491592486324,1.8084501689001768,1.8084501689005654,1.8084501688612513,13.987009376050553,13.986722266673238,13.986391046521865,248.49210564648527,248.49242893906657,248.4928018983357,1.8084501688979209,1.8084501689005654,1.8084501689355104,13.978582522695984,13.978281082045438,13.977933328834093,248.46278841663585,248.46312784634304,248.46351942196765
0.06507142857142857,0.013103079356081427,0.01885450711679905,0.021410588679717932,0.023161264833544866,0.02452341111756497,0.02565219222164615,0.026623553921835092,0.02748070298692626,0.028250716768785083,0.028951755670181236,0.3206045360235744,0.32029955356054723,0.31998923105743066,0.3196760742307652,0.3193608367849235,0.31904391355523604,0.3187255537791368,0.31840593137631984,0.3180851756659642,0.3177633872463409,0.12904067067607397,0.12914256516884423,0.1292462442618122,0.12935087084113242,0.12945619311117942,0.12956207916922427,0.12966844575715541,0.1297752347767678,0.12988240302257462,0.1299899169032656,1.056466843786182,1.0565753684074117,1.0566857921240216,1.0567972234016645,1.056909394070693,1.0570221636051362,1.0571354433808462,1.0572491714274295,1.0573633017549888,1.057477798564337,0.5895703833921815,0.5890665363642436,0.5880497784354757,0.5865018369058198,0.5843940242437357,0.00017649552703565,0.012287654562986245,0.014408074397774459,0.01541166185940059,0.015854312681434224,0.3175623399081261,0.3168435148884028,0.31619274122620666,0.3157291832526118,0.31548490797457557,0.13005708973080476,0.1300574479145749,0.13005744731026977,0.13005744750252407,0.13005744803837233,1.0575493335805635,1.0580689113868746,1.0585312525638504,1.0588592532177787,1.0590317649129986,0.1875709905621616,0.18824642138118428,0.18940210296928606,0.19106600774638396,0.19333004691281966,0.8124290094379591,0.8117535786214963,0.810597897032118,0.8089339922716179,0.8066699530854027,1.8084501688999404,1.8084501689005654,1.8084501689038222,13.99734860725677,13.9969602622466,13.996512253673467,248.52807447016778,248.52851175069318,248.5290162124039,1.8084501689001284,1.8084501689005654,1.8084501689077226,13.957963666888094,13.957568335806265,13.95711226785515,248.39105492368452,248.3915000705849,248.39201360722046,1.8084501689010304,1.8084501689005654,1.8084501689111399,13.922345388557265,13.921935973605652,13.921463658007896,248.26713801279774,248.26759901824286,248.26813084985463,1.8084501689001613,1.8084501689005654,1.8084501688649293,13.896995193526887,13.896563667368598,13.896065843506149,248.1789440979191,248.17943000076096,248.17999055488178,1.8084501688968022,1.8084501689005654,1.808450168924066,13.88364333660813,13.883180046489679,13.882645578607614,248.13249259881607,248.13301426812268,248.13361608369578
0.08642857142857142,0.01435724206126709,0.020662357309825706,0.023455348481650304,0.02536077542668295,0.02683745884082311,0.028056458333373568,0.02910164869235681,0.030020837017192575,0.03084404025881537,0.03159142855525808,0.320560474607829,0.3201658325773124,0.31976356113575355,0.3193572348377438,0.3189479326558542,0.31853622088412814,0.3181224573370184,0.3177068916998345,0.3172897095275886,0.3168710548989801,0.12904043739446314,0.12914198404759059,0.12924549418422981,0.1293500480741144,0.12945536810464817,0.12956130857550394,0.12966777742790628,0.12977471042445102,0.12988205982824289,0.12998978857409885,1.0565057733092638,1.0566933173577464,1.056884486067607,1.0570775808813677,1.0572720890834089,1.0574677415721176,1.0576643683113625,1.0578618506460784,1.0580601003948373,1.058259049085124,0.5818094317473546,0.5811548809414406,0.5798305660747333,0.577805519469734,0.5750303333759814,0.00019098962922924604,0.01305002369931171,0.015343321923058394,0.016435683547544388,0.016921744607316443,0.3166094639866906,0.3156417184277206,0.31474883764192196,0.3141051569557523,0.3137618086164906,0.13005710161658954,0.13005745065145183,0.13005744995905608,0.13005745032992172,0.13005745129856422,1.0583833591608427,1.059082713219785,1.0597157918593672,1.0601701376951145,1.0604119751894587,0.19584885065005647,0.19690749347773778,0.198767177348975,0.2015033851703184,0.20531511827031013,0.8041511493503175,0.8030925065249412,0.8012328226514861,0.7984966148540179,0.7946848817178173,1.8084501688999415,1.8084501689005654,1.8084501689037051,13.945148227240466,13.94464372554708,13.944061714674087,248.34646898779445,248.34703706069772,248.34769240953682,1.8084501689001085,1.8084501689005654,1.8084501689076964,13.892212059552094,13.891695832087601,13.891100293953292,248.16230347287268,248.16288474908652,248.1635553297284,1.8084501689010326,1.8084501689005654,1.8084501689113206,13.843441555895817,13.842901459778556,13.842278385928235,247.99262968606695,247.99323783857173,247.99393942464667,1.8084501688994585,1.8084501689005654,1.8084501688601426,13.808323511610066,13.807745333966041,13.80707832792916,247.87045314598058,247.87110417858435,247.87185523264733,1.8084501689029067,1.8084501689005654,1.8084501689265882,13.789604081476396,13.78896990201363,13.788238290312057,247.80532779112548,247.80604188221818,247.8068656827684
0.10778571428571428,0.015195597462406727,0.02188262384041886,0.024846225372200745,0.02686840935570004,0.028435791140691443,0.029729805188117752,0.030839419238759352,0.0318153465737634,0.032689429651564204,0.033483063680861055,0.32051631183688634,0.32003175917455157,0.3195372062515611,0.31903731304149957,0.31853348710190255,0.3180264673627759,0.31751672079599524,0.31700457329257176,0.3164902670514082,0.3159739901211249,0.12904026148883466,0.12914153937235986,0.12924490768845204,0.12934939250110283,0.1294546996378625,0.12956067467039342,0.1296672200099781,0.12977426755370663,0.1298817666901796,0.12998967812544657,1.0565447023294763,1.0568113625928688,1.0570835251195516,1.0573586256697232,1.0576358896969718,1.0579149105788916,1.0581954313426414,1.0584772726483613,1.058760301208921,1.0590444135351702,0.575853058887239,0.5750540730026759,0.5734335466613177,0.5709451506671582,0.5675138375803581,0.00020128083691304112,0.013679445487276776,0.016121681799305752,0.017292079900184845,0.01781723977053176,0.3156513676588085,0.3144300896404398,0.31328437009298965,0.31244920944594756,0.31199857524347235,0.13005711229812605,0.13005745336734106,0.1300574524800337,0.13005745311387407,0.13005745462189802,1.0592219554142441,1.0601043516037927,1.0609153542067327,1.0615036567033844,1.0618203514441302,0.20356680227651758,0.20505964342669253,0.20773057534888126,0.2117266082679425,0.2174030648104021,0.7964331977242842,0.794940356570971,0.7922694246285795,0.788273391779485,0.782596935149228,1.8084501689000005,1.8084501689005654,1.8084501689036676,13.89273885515031,13.89212302864097,13.89141258955605,248.16413624568156,248.16482967116622,248.16562963116294,1.8084501689000487,1.8084501689005654,1.8084501689152248,13.826045113985822,13.825411903310266,13.824681409240732,247.9321070495585,247.93282004975117,247.93364259181848,1.8084501689024652,1.8084501689005654,1.8084501689116115,13.763592074726645,13.762923155351524,13.762151466472204,247.714831384473,247.71558459294258,247.71645352069012,1.8084501688877637,1.8084501689005654,1.8084501688535954,13.718135592547757,13.717408829594218,13.716570410331567,247.5566871638934,247.5575055046878,247.55844957137253,1.8084501689027093,1.8084501689005654,1.8084501689222536,13.693630613183654,13.69281687627342,13.691878120800098,247.47143374371583,247.47235001787044,247.47340706391856
0.12914285714285714,0.015880794753038597,0.022881364419932645,0.02598532747833086,0.028103715473905454,0.029745937701380894,0.031101933705830174,0.032264844217889235,0.03328776258642462,0.034204026770802705,0.03503603890839295,0.3204719993994361,0.3198971597740118,0.31930982869651153,0.3187157979991796,0.31811681791088436,0.31751380734875323,0.3169073470477417,0.316297842282523,0.3156855942255828,0.3150708366880164,0.12904011301932078,0.12914116272899903,0.12924440851796584,0.12934883232995925,0.12945412652984348,0.12956012960742216,0.12966673949666577,0.12977388497320108,0.12988151311122745,0.12998958282546222,1.0565837196781827,1.0569297623997707,1.057283323429581,1.0576409165228997,1.05800148815927,1.05836448520298,1.0587295580773608,1.05909646281937,1.0594650181272316,1.059835083245497,0.5710417364836463,0.5701040988110525,0.5681979053683234,0.5652591044733624,0.5611824417582469,0.00020963802793626477,0.014220031245406082,0.016794918553128226,0.018036058445505418,0.018597419257935743,0.31468663691032306,0.3132076493452816,0.3117991862785614,0.31076180345036974,0.3101959241614359,0.13005712234857855,0.13005745597256196,0.1300574549115271,0.13005745586252188,0.13005745801712645,1.0600663591241364,1.0611347680291794,1.0621303326496654,1.062859788858385,1.0632566966768757,0.21080015418594764,0.21276772341347938,0.21633711624887209,0.22175116297468472,0.22957277703216974,0.7891998458160676,0.7872322765795667,0.7836628836983796,0.7782488371185804,0.7704272230143199,1.8084501689001253,1.8084501689005654,1.8084501689035117,13.840044402085729,13.839321708301517,13.838487983373938,247.98081160104587,247.98162535993524,247.98256414076795,1.8084501689000807,1.8084501689005654,1.8084501689175585,13.759412153364327,13.758665629141618,13.75780441258334,247.70028934773958,247.70112993989036,247.70209967651576,1.8084501689053223,1.8084501689005654,1.808450168909054,13.682795618644121,13.681999725935242,13.681081556157665,247.4337385335194,247.43463471497444,247.43566858137328,1.8084501689090327,1.8084501689005654,1.808450168861291,13.62646889911678,13.62559188053209,13.624580121095311,247.2377764926632,247.23876402249329,247.23990327158546,1.8084501689014452,1.8084501689005654,1.8084501689161196,13.595778405605417,13.594776804495078,13.593621322281798,247.13100351584487,247.13213132658,247.1334324086504
0.1505,0.01646580051858328,0.023734938943796025,0.02695924269325058,0.029160146084799964,0.030866580971472934,0.03227577151707486,0.033484432873214356,0.03454769750636353,0.03550018492057701,0.03636515878128498,0.3204275552258728,0.31976209224508517,0.31908153500299363,0.31839285002465856,0.31769814326412904,0.31699852046285054,0.3162946804181858,0.31558711076944457,0.3148761738652557,0.3141621509762457,0.12903998255057744,0.12914083103231772,0.12924396731588142,0.12934833574535645,0.1294536172152225,0.12955964418716084,0.12966631078892976,0.12977354314596376,0.12988128636953136,0.1299894978570027,1.0566228243344105,1.0570485020295133,1.0574838334151588,1.057924362616595,1.0583687426177855,1.0588162661473632,1.0592664862191503,1.0597190909055265,1.060173848415876,1.0606305788176278,0.5670211160075231,0.5659501728574251,0.5637681262177567,0.5603911074100855,0.5556794147438121,0.00021672454117835268,0.014696518052686425,0.0173921119701776,0.018698637102693975,0.019294085594046377,0.31371587514277555,0.3119753414027318,0.31029486940372114,0.30904500794782186,0.30835612482339414,0.13005713194645435,0.13005745848038056,0.13005745726358695,0.13005745857995832,0.1300574614836447,1.0609160419725767,1.0621732015744036,1.0633595399966047,1.0642370166938169,1.0647193521294314,0.21760986849558195,0.22008475915622253,0.2246243292355674,0.23159102243160923,0.24180698290015568,0.7823901315054617,0.7799152405824695,0.7753756707214646,0.7684089780807448,0.7581930170503445,1.808450168899976,1.8084501689005654,1.8084501689037322,13.787099176588967,13.786273736234662,13.78532147926538,247.7966144455967,247.7975438978609,247.7986161466672,1.808450168899556,1.8084501689005654,1.808450168908725,13.69236743191056,13.69151103756573,13.690523070985945,247.46703911930268,247.46800342600423,247.46911588411336,1.8084501688983066,1.8084501689005654,1.8084501689215278,13.601145072478314,13.600224035495675,13.599161494898832,247.14967428066396,247.15071137548514,247.15190780452494,1.8084501689611203,1.8084501689005654,1.808450168846139,13.533447695959989,13.53241898247688,13.531232222487825,246.91415345191243,246.91531179132144,246.9166480923753,1.8084501688536836,1.8084501689005654,1.8084501688987633,13.496186699786715,13.494989280461686,13.493607895488996,246.78452152580422,246.78586982932,246.78742527963828
0.17185714285714285,0.016978439199377693,0.024483588903985016,0.02781373585765126,0.030087243326822926,0.03185019762022135,0.033306224905792534,0.03455518202234913,0.0356539936588601,0.036638405439474366,0.037532437915584596,0.3203829956490117,0.31962661289744065,0.31885243091111193,0.3180686290968482,0.3172776806962144,0.31648088428992655,0.31567906049648997,0.31487278190839696,0.3140624739440179,0.31324846677980933,0.12903986512438625,0.1291405317227168,0.12924356771295703,0.1293478846233179,0.12945315335059596,0.12955920111268976,0.12966591873331074,0.129773230042688,0.129881078456532,0.12998942006509995,1.0566620097122505,1.0571675517265555,1.057684987982574,1.0582088521162851,1.0587374912073682,1.0592700373656279,1.0598059421249475,1.060344822775969,1.0608863949662846,1.0614304379938568,0.563578631311719,0.5623793331481994,0.5599305774146426,0.5561268171052728,0.550789966286073,0.00022289832480658058,0.015124286896183068,0.017931362895049884,0.019299122723718632,0.019927026434625683,0.3127396569748074,0.3107340163679688,0.3087727924279457,0.30730060333379977,0.30648112983331394,0.13005714118753908,0.13005746090127365,0.1300574595439665,0.13005746126950998,0.13005746501922197,1.0617705009205392,1.0632189600014144,1.0646019342924193,1.065634019456077,1.0662068742006687,0.2240464219280954,0.22705511575803483,0.23262442604454406,0.24125925289235875,0.2540918239075498,0.7759535780719425,0.7729448839643981,0.7673755739617919,0.7587407476067706,0.7459081759627681,1.8084501689001524,1.8084501689005654,1.808450168903647,13.733935730971218,13.733011359495071,13.731944972223754,247.61165804456866,247.6126988932018,247.61389965316857,1.8084501688996057,1.8084501689005654,1.8084501689025794,13.62495976634194,13.623996734002546,13.622885746195598,247.23252619901368,247.2336105801291,247.23486156067477,1.8084501688947168,1.8084501689005654,1.808450168927065,13.518721209810733,13.517676826051247,13.516471988383564,246.86291964077552,246.86409562427323,246.865452280524,1.8084501689150232,1.8084501689005654,1.8084501688294679,13.43917962968669,13.437997984386614,13.436634796981577,246.58619253266212,246.58752307376508,246.58905803308298,1.808450168846929,1.8084501689005654,1.8084501688688428,13.394976503218766,13.393575656746217,13.391959591168984,246.43240877111236,246.43398613447678,246.43580583661594
